smiles,xrn
COC1=C(OC)C2=C(C=C1)C(=O)OC2N1CCC2=C(C=C3OCOC3=C2)C1=O,62663
COC1=CC2=C(C=C1OC)C1=C(CO2)OC2=CC3=C(C=CC(C)(C)O3)C(O)=C2C1=O,62932
CCOC(=O)[C@@H]1[C@@H](CO)CC2=CC3=C(OCO3)C=C2[C@H]1C1=CC(OC)=C(OC)C(OC)=C1,63100
COC1=CC(=CC(OC)=C1OC)[C@H]1C2=CC(OC)=C(OC)C=C2C[C@@]2(O)COC(=O)[C@]12O,63213
COC[C@@H]1CC2=CC3=C(OCO3)C=C2[C@H]([C@@H]1C(O)=O)C1=CC(OC)=C(OC)C(OC)=C1,63729
COC1=CC2=C(C=C3OCOC3=C2)C2=C1C1=C(C(C#N)N2C)C2=C(OCO2)C=C1,63771
OC[C@H]1O[C@@H](OC2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=CC=C2)[C@H](O)[C@@H](O)[C@@H]1O,64015
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C=CC2=C1OC=C(C2=O)C1=CC=C(O)C=C1,64198
[H][C@@]12CC[C@]3(O)C[C@H](CC[C@]3(C=O)[C@@]1([H])CC[C@]1(C)[C@H](CC[C@]21O)C1=COC(=O)C=C1)OC(C)=O,65090
[H][C@]12CCC(=C)[C@@H](CCC3=CCOC3=O)[C@]1(C)CCC[C@@]2(C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,65102
COC1=CC(=CC(OC)=C1OC)[C@H]1[C@H](NC(C)=O)[C@@H](CO)CC2=C1C=C1OCOC1=C2,65223
OC[C@H]1O[C@@H](OC2=CC=C(C=C2O)C2=CC(=O)C3=C(O2)C=C(O)C=C3O)[C@H](O)[C@@H](O)[C@@H]1O,65285
OC[C@@H]1O[C@@H](OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3)C2=CC=C(O)C=C2)[C@H](O)[C@H]1O,65311
[H][C@]12CC(=O)N3C4=CC(OC)=C(OC)C=C4C4=C3[C@@]1([H])[C@@]1([H])CC(=O)N(CC1=CCO2)CC4,65453
OC[C@H]1O[C@@H](OC2=CC3=C(C(=O)C=C(O3)C3=CC=C(O)C=C3)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,65669
CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N1C=NC2=C(N)N=CN=C12,65789
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C2=C(OC3=C(C=C(O)C(O)=C3)C2=O)C=C1O,65853
CCN(CC)C(=O)N[C@@H]1[C@@H](C)CC2=C(C=C3OCOC3=C2)[C@H]1C1=CC(OC)=C(OC)C(OC)=C1,66404
OC[C@H]1O[C@@H](OC2=C(C(=O)CCC3=CC=C(O)C=C3)C(O)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,66621
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O,66651
[H][C@](COC(C)=O)(OC(C)=O)[C@@]([H])(OC(C)=O)[C@]([H])(OC(C)=O)C1=COC(C)=C1C(=O)OCC,66729
OC[C@H]1O[C@@H](OC2=CC3=C(C(=O)C[C@H](O3)C3=CC=C(O)C=C3)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,66743
[H][C@]12O[C@]11[C@]3([H])CC[C@]4(O)C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]1(C)[C@H]([C@H]2OC(C)=O)C1=COC(=O)C=C1,66901
OC[C@H]1O[C@@H](OC2=CC3=C(C(=O)C=C(O3)C3=CC=C(O)C(O)=C3)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,66982
CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N1C=NC2=C1NC(=O)NC2=O,67493
OC[C@H]1O[C@@H](OC2=CC(O)=CC3=C2C(=O)C=C(O3)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,67698
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=C(O)C=C1,67796
OC1=CC2=C(C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](O2)C2=CC(O)=C(O)C(O)=C2)C(O)=C1,67944
C[C@@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,68135
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O,68256
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=CC(O)=C(C(C)=O)C(O)=C2)[C@H](O)[C@H](O)[C@H]1O,68747
OC[C@H]1O[C@@H](OC2=CC(O)=CC3=C2C(=O)C=C(O3)C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,68946
OC[C@H]1O[C@@H](OC2=CC=C3C(=O)\C(OC3=C2O)=C\C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,69357
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC(O)=C(O)C=C1,69376
[H][C@](C)(CC)[C@@]([H])(OC(C)=O)[C@@]([H])(C)C1=CC(=O)C2=C(O[C@]3(C)CC[C@@]4([H])O[C@H](CC[C@]4(C)C3=C2)C(C)(C)O)C1=O,69766
C[C@@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@H](O)[C@H]1O,69806
[H][C@]12CC[C@]3([H])[C@]([H])([C@H](O)C[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,69890
[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC(=O)OC1,70004
COC1=CC(O)=CC2=C1C(=O)C(O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)=C(O2)C1=CC=C(O)C(O)=C1,70025
[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@@H]1[C@@H](CO)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN=C2N(C)C,70234
O[C@H]1[C@H](OC2=C(O)C(O)=C3C(=O)C=C(OC3=C2)C2=CC=CC=C2)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O,70480
OC[C@H]1O[C@@H](OC2=C(COC(=O)C3=C(O)C=CC=C3)C=CC=C2)[C@H](OC(=O)C2=CC=CC=C2)[C@@H](O)[C@@H]1O,70777
[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@H]([C@H](C[C@]34O)OC=O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O)[C@@H](C)O1,70815
OC1=C(I)C=C2C(OC3=C(C=C(I)C(O)=C3I)C22OC(=O)C3=C2C(Cl)=C(Cl)C(Cl)=C3Cl)=C1I,71002
[H][C@]12O[C@@]11[C@@](C)(CC[C@]3([H])[C@@]45COC(=O)C[C@]4([H])OC(C)(C)C5=C(O)C(=O)[C@@]13C)[C@@H](OC2=O)C1=COC=C1,71037
[H][C@@]12CC[C@]3(O)C[C@H](CC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@H](CC[C@]21O)C1=CC(=O)OC1)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,71172
[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@H]([C@@H](O)C[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,71209
C\C(C)=C/CC1=C2OC(C3=CC=C(O)C=C3)=C(O)C(=O)C2=C(O)C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,71819
COC1=C(OC)C(O)=CC(=C1)C1=COC2=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C(OC)C(O)=C2C1=O,71893
[H][C@](C)(C1=C(C)C2=C(C=C1)[C@]1([H])CC=C3C[C@H](CC[C@]3(C)[C@@]1([H])C2)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@]1([H])NC[C@@H](C)C[C@H]1O,71979
[H][C@@]12C[C@H](C)CN[C@@]1([H])[C@@H](C)[C@@]1(CC[C@]3([H])C(C(=O)[C@@]4([H])[C@@]3([H])CC=C3C[C@H](CC[C@]43C)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C1C)O2,72750
CC1=C(O)C2=C(C=C1)C(=O)C1=C(C=CC(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)=C1O)C2=O,72805
C[C@@H]1O[C@@H](O[C@H]2[C@H](OC3=CC(O)=C(C(=O)\C=C\C4=CC=C(O)C=C4)C(O)=C3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,73503
COC1=CC=C(\C=C\C(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C=C2O)C=C1,73686
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=CC3=C(C(=O)C=C(O3)C3=CC=C(O)C=C3)C(O)=C2)[C@H](O)[C@H](O)[C@H]1O,73879
C[C@@H]1O[C@@H](OC2=CC3=C(C(O)=C2)C(=O)C(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)=C(O3)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,73958
COC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O,74219
COC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C=C2O,74301
C[C@@H]1O[C@@H](OC2=CC3=C(C(=O)C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C(O3)C3=CC=C(O)C=C3)C(O)=C2)[C@H](O)[C@H](O)[C@H]1O,74580
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC4=C(C(=O)C=C(O4)C4=CC=C(O)C(O)=C4)C(O)=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,74597
[H][C@@]12CCOC(=O)C1=CO[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)C1=C(O)C=C(O)C=C1C1=CC=CC(O)=C1)[C@@H]2C=C,74677
COC(=O)CCC1=C(C)C(=N/C/1=C\C1=C(CCC(=O)OC)C(C)=C(N1)\C=C1NC(=O)C(C)=C/1C=C)\C=C1NC(=O)C(C=C)=C/1C,74846
COC1=CC(=CC(OC)=C1O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)\C=C\COC(C)=O,74861
[H][C@@]12CC3=CC(=C(O)C=C3)C3=CC(C[C@@]4([H])N(C)CCC5=C4C4=C(OC6=CC(CCN1C)=C2C=C6O4)C(OC)=C5)=CC=C3OC,75035
CCC1=C(C)/C2=C/C3=C(C=C)C(C)=C(N3)\C=C3/N=C([C@@H](CCC(=O)OC)[C@@H]3C)C3=C4NC(=C\C1=N\2)/C(C)=C4C(=O)OC3=O,75047
COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C2O1,75140
[H]C(C)(C)[C@]1([H])N(C)C(=O)[C@H](OC(=O)[C@@]([H])(N(C)C(=O)[C@H](OC(=O)[C@@]([H])(N(C)C(=O)[C@H](OC1=O)C(C)C)C([H])(C)C)C(C)C)C([H])(C)C)C(C)C,75191
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=C(C3=O)C(O)=CC(O)=C4)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,75455
OC[C@H]1O[C@@H](OC2=CC3=C(C(=O)C=C(O3)C3=CC=C(O)C=C3)C(O)=C2[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,75710
[H]C(C(C)C)[C@]1([H])N(C)C(=O)[C@H](OC(=O)[C@]([H])(C([H])C(C)C)N(C)C(=O)[C@H](OC(=O)[C@]([H])(C([H])C(C)C)N(C)C(=O)[C@H](OC1=O)C(C)C)C(C)C)C(C)C,75730
[H][C@]12CC3=CC=C(OC4=C(OC)C(OC)=CC5=C4[C@@]([H])(CC4=CC=C(OC6=C(OC)C(OC)=CC(CCN1C)=C26)C=C4)N(C)CC5)C=C3,75748
O=C(OC[C@@H]1C[C@@H](OC(=O)C2=CC=CC=C2)[C@@H](O1)N1C=NC2=C(N=CN=C12)N(C(=O)C1=CC=CC=C1)C(=O)C1=CC=CC=C1)C1=CC=CC=C1,75893
[H][C@]12CO[C@H](C3=CC(OC)=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(OC)=C3)[C@@]1([H])CO[C@@H]2C1=CC(OC)=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(OC)=C1,76745
[H][C@]12COC(=O)C3=C(C(OC)=C(OC)C(OC)=C3)C3=C(C=C(OC)C(OC)=C3OC)C(=O)O[C@]([H])([C@@H](OC)[C@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)O1)[C@@H]2OC,77363
O=C(OC[C@H]1O[C@H]([C@H](OC(=O)C2=CC=CC=C2)[C@@H]1OC(=O)C1=CC=CC=C1)N1C=NC2=C1N=CN=C2N(C(=O)C1=CC=CC=C1)C(=O)C1=CC=CC=C1)C1=CC=CC=C1,77435
COC1=CC2=C(C(=O)C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)=C(O2)C2=CC=C(O)C(O)=C2)C(O)=C1,77633
CCOC(=O)C1=C(C)NC(=C1C)\C(C1=CC=C(C=C1)C(\C1=C(C)C(C(=O)OCC)=C(C)N1)=C1\N=C(C)C(C(=O)OCC)=C\1C)=C1/N=C(C)C(C(=O)OCC)=C/1C,77776
CC(=O)OC1=CC2=C(C[C@@H](OC(=O)C3=CC(OC(C)=O)=C(OC(C)=O)C(OC(C)=O)=C3)[C@H](O2)C2=CC(OC(C)=O)=C(OC(C)=O)C(OC(C)=O)=C2)C(OC(C)=O)=C1,78154
[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC,78264
[H][C@@]12CCCN1C(=O)[C@@]([H])(CC)NC(=O)[C@@]([H])(NC(=O)C1=C(O)C=CC=N1)[C@@]([H])(C)OC(=O)[C@@]([H])(NC(=O)[C@]1([H])CC(=O)CCN1C(=O)[C@]([H])(CC1=CC=C(C=C1)N(C)C)N(C)C2=O)C1=CC=CC=C1,78387
CC(\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C/C=C/C=C(C)/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,78445
[H][C@]12C=C(OC)C(=O)C[C@]11CCN(C)[C@H]2CC2=C(C=C(OC)C(O)=C12)C1=CC(OC)=C(O)C2=C1C[C@@H]1N(C)CC[C@]22CC(=O)C(OC)=C[C@]12[H],79224
CN1C2=C(N(C=N2)[C@@H]2O[C@H](COC(C)=O)[C@@H](O[C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)C(=O)N(C)C1=O,79645
OC(=O)C1=CC=CN1,80825
OC(=O)C[C@@H]1OC(=O)C=C1,81227
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,81569
NC1=NNC(=S)S1,81728
O[C@@H]1[C@@H](O)C(=O)NC1=O,82103
OC[C@@H]1OC(=O)C(O)=C1O,82334
S1C2=CC=CC=C2SC2=CC=CC=C12,83046
[H]\C(=N/O)C1=CC=C2OCOC2=C1,83663
[H]C(C)(C(O)=O)C1=CNC2=C1C=CC=C2,83991
O=C1CNC(=O)[C@H](CC2=CC=CC=C2)N1,84506
[H][C@@]1(CCCCN1)C1=CN(CCC1)C(C)=O,84618
OC1CCN2C1=NC1=C(C=CC=C1)C2=O,84777
COC1=C(OC)C=C2C(CO)NCCC2=C1,84859
COC1=CC2=C(C(=O)O[C@H](C)C2)C(OC)=C1,84869
[H][C@](O)(CO)[C@@]1([H])OC(=O)C(O)=C1OC,84969
O=C1C[C@H](OC2=C1C=CC=C2)C1=CC=CC=C1,85288
CC[C@]1(NC(=O)NC1=O)C1=CC=CC=C1,85311
COC(=O)\C=C(C(=O)OC)\C1=CC=C(C)N1,85635
[H][C@@](O)(CO)[C@]([H])(O)[C@]([H])(O)C1=NC2=C(C=CC=C2)N=C1,85806
CC(C)(O)[C@@H]1CC2=CC3=C(OC(=O)C=C3)C=C2O1,85844
OC1=CC=C(C[C@@H]2NC(=O)CNC2=O)C=C1,86010
O[C@@H]1C[C@@H](OC2=CC=CC=C12)C1=CC=CC=C1,86156
NC(CC1=CNC2=CC=CC=C12)C(O)=O,86196
[H][C@@](C)(N1C(=O)C2=CC=CC=C2C1=O)C(O)=O,86454
OC(=O)[C@@H]1CC2=C(CN1)NC1=C2C=CC=C1,86483
COC1=C2C(=O)C3=C(C[C@H](C)O[C@@H]3C)C(=O)C2=CC=C1,87122
OC[C@H]1O[C@@H](OCC2=CC=CC=C2)[C@H](O)[C@@H](O)[C@@H]1O,87471
[H][C@@](C)(O)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(O)C1=NC2=C(N1)C=CC=C2,87508
OC1=CC=C(C=C1)[C@H]1COC2=CC(O)=CC=C2C1,87752
CC1N(C)CCC2=C(C)C3=C(C=C12)C1=C(N3)C=CC=C1,88029
[H][C@@](C)(N1C(=O)C2=CC=CC=C2C1=O)C(=O)OCC,88063
COC1=C2CC[C@H](OC2=CC(O)=C1)C1=CC=CC=C1,88113
CC(CN1C2=CC=CC=C2SC2=C1C=CC=C2)N(C)C,88554
[H][C@@]12CC3=CNC4=C3C(=CC=C4)[C@@]1([H])C[C@H](N)CN2C,88601
[H][C@@](O)(CO)[C@]([H])(O)[C@@]([H])(O)C1=NN(N=C1)C1=CC=CC=C1,88720
O=C1OC(C2OC(=O)C3=C2C=CC=C3)C2=CC=CC=C12,88754
OC[C@H]1O[C@@H](OC2=CC=C(C=C)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,88767
OC1=CC(O)=C2C(=O)C[C@H](OC2=C1)C1=CC=CC=C1,88951
O[C@@H]1CO[C@H]([C@H]1O)C1=NN(N=C1)C1=CC=CC=C1,89220
[H][C@@]12CC[C@@](C)(O)[C@]3([H])CC(=O)C(C)=C3[C@@]1([H])OC(=O)[C@H]2C,89409
[H][C@@](CC1=CNC2=C1C=CC=C2)(NC(C)=O)C(N)=O,89473
CC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N=C1NN,89652
NC1=CC=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,89669
COC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O)C=C2,89880
CC(=O)C1=CC=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,90049
CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=O,90164
COC1=CC2=C(C(=O)CC(O2)C2=CC=CC=C2)C(O)=C1,90360
CC1=C(O)C2=C(O[C@@H](CC2=O)C2=CC=CC=C2)C=C1O,90361
[H][C@@](CC1=CNC2=C1C=CC=C2)(NC(C)=O)C(=O)NC,90393
[H]C(CC1=CNC2=C1C=CC=C2)(NC(C)=O)C(=O)OC,90397
[H][C@]12CC[C@@]3([H])[C@]4([H])C[C@@H](O)[C@@]5(O)C[C@H](CC[C@]5(C)[C@@]4([H])CC[C@]13CN(C)[C@H]2C)N(C)C,90402
CC1=CN([C@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)C(=O)NC1=O,90621
COC1=C(C)C2=C(C(=O)C[C@H](O2)C2=CC=CC=C2)C(O)=C1C,90681
O=C(\C=C\C=C\C1=CC=C2OCOC2=C1)N1CCCCC1,90741
COC1=CC=C(C=C1)C1COC2=C(C=CC(OC)=C2)C1=O,90746
COC1=CC2=C(C=C1)C(=O)C[C@H](O2)C1=CC=C(O)C=C1,90804
[H]C(O)(COC1=C2C=CC(=O)OC2=CC2=C1C=CO2)C(C)(C)O,90950
NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC=N1,91015
O[C@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C=C1)C=C(O)C=C2,91218
[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C,91230
[H][C@@]12CO[C@@H](C3=NN(N=C3)C3=CC=CC=C3)[C@]1([H])OC(C)(C)O2,91424
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)=C1C1=CC=CC=C1,91530
COC1=CC(O)=C2C(=O)C[C@H](OC2=C1OC)C1=CC=CC=C1,91580
[H][C@@]12C(=O)OC3=C(C=CC=C3)[C@]1([H])[C@]1([H])C3=C(OC(=O)[C@]21[H])C=CC=C3,91887
O[C@@H]1CCCN[C@H]1CC(=O)CN1C=NC2=C(C=CC=C2)C1=O,91891
COC1=C(OC)C=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=CC=C2,92016
COC1=CC2=C(C(=O)CC(O2)C2=CC=CC=C2)C(O)=C1C,92123
COC1=CC2=C(C(=O)CC(O2)C2=CC=CC=C2)C(OC)=C1,92125
COC1=C(C(=O)\C=C\C2=CC=CC=C2)C(O)=CC2=C1C=CC(C)(C)O2,92281
O[C@@H]1[C@H](OC2=CC(O)=CC(O)=C2C1=O)C1=CC=C(O)C=C1,92361
COC1=CC(O)=C2C(=O)CC(OC2=C1)C1=CC=C(O)C=C1,92468
COC(=O)C1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=CC=C1,92606
[H][C@@](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)(C#N)C1=CC=C(O)C=C1,92611
O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,92760
[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)CCC[C@]1(C)CCC2=C(C)C(O)=CC(C)=C2O1,93070
O[C@@H]1[C@H](OC2=C(C1=O)C(O)=CC(O)=C2)C1=CC=C(O)C(O)=C1,93548
[H]C12CC3=C(C=C(OC)C=C3)C3=C1C(CCN2C)=CC1=C3OCO1,93570
[H][C@@]12N3CCC1=C[C@H](O)[C@@H](O)[C@@]2([H])C1=C(C3)C=C2OCOC2=C1,93605
COC1=CC2=C(C=C1O)[C@H](CC1=CC=C(O)C=C1)N(C)CC2,93737
COC1=CC(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C(O)C=C2)=CC=C1O,93883
NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1,93895
CN(C)C1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](N)[C@H]1O,93902
[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)CCC[C@]1(C)CCC2=C(C)C(O)=C(C)C(C)=C2O1,94012
[H]C12CC3=CC(O)=C(OC)C=C3C3=C1C(CCN2)=CC(OC)=C3OC,94032
[H][C@]12CC3=C(C(O)=C(OC)C=C3)C3=C1C(CCN2C)=CC(OC)=C3O,94033
COC1=CC2=C(CC3N(C)CCC4=C3C2=C(OC)C(O)=C4)C=C1O,94035
CC1=CC(O)=CC2=C1C(=O)OC1=C(O2)C(O)=C2C(=O)OCC2=C1,94331
[H][C@@](O)(COC1=C2OC(=O)C=CC2=C(OC)C2=C1OC=C2)C(C)(C)O,94372
[H][C@]12CO[C@H](C3=CC=C(O)C(OC)=C3)[C@@]1([H])CO[C@@H]2C1=CC=C(O)C(OC)=C1,94639
[H][C@]12CCN(C)[C@@]1([H])[C@]1([H])C3=CC4=C(OCO4)C=C3C(=O)O[C@]1([H])[C@@H](O)C2,94711
[H][C@]12CC3=CC(O)=C(OC)C=C3C3=C1C(CCN2C)=CC(OC)=C3OC,94790
[H][C@]12CC3=CC=C(OC)C(O)=C3C3=C1C(CCN2C)=CC(OC)=C3OC,94792
[H][C@@]12CC[C@@]3([H])C4=CC[C@H](C5=CC(=O)OC5)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CC[C@H](O)C2,94840
[H]C(CC1=CNC2=C1C=CC=C2)(NC(=O)C1=CC=C(N)C=C1)C(O)=O,94889
CC(=O)O[C@@H]1CO[C@H]([C@H](OC(C)=O)[C@H]1OC(C)=O)C1=CC=CC=C1,94896
COC1=CC=C(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C(OC)C=C2)C=C1OC,95101
[H]C12CC3=C(C=C(OC)C(OC)=C3)C3=C(OC)C(OC)=CC(CCN1C)=C23,95208
[H][C@@]12CC3=CC=C(OC)C(O)=C3CN1CCC1=C2C=C(O)C(OC)=C1,95268
[H][C@]12C=C(OC)C(=O)C[C@]11CCN(C)[C@H]2CC2=C1C(O)=C(OC)C=C2,95280
COC1=CC=C(C=C1)[C@H]1OC2=C(C(=O)[C@@H]1O)C(O)=CC(OC)=C2,95307
O=C1OC[C@H](CC2=CC3=C(OCO3)C=C2)[C@H]1CC1=CC=C2OCOC2=C1,95369
[H][C@]12CC3=C(C=C4OCOC4=C3)C3=C1C(CCN2C)=CC(OC)=C3OC,95473
