canon,n_solvents,lmax_min,lmax_max,lmax_median,span_nm
CC(C)(C)c1ccc(C(C)(C)C)c(N2C(=O)c3cccc4c(-c5ccc(-c6ccc([N+](=O)[O-])cc6)s5)ccc(c34)C2=O)c1,3,392.0,400.0,393.0,8.0
CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc([N+](=O)[O-])cc1,8,390.0,398.0,393.0,8.0
O=C1c2ccccc2C2=Cc3cccc[n+]3[B-](F)(F)N12,2,391.0,399.0,395.0,8.0
COC(=O)c1nc2c(OCc3ccccc3)nc(N)nc2n1Cc1ccccc1,4,313.0,321.0,315.5,8.0
CCOC(=O)c1csc2[n+]1[B-](F)(F)OC(c1ccc(N(C)C)cc1)=N2,4,404.0,412.0,405.5,8.0
CCOC(=O)c1ccc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1,3,391.0,399.0,395.0,8.0
N#Cc1cc2ccccc2oc1=O,6,334.0,342.0,338.5,8.0
O=C1CCCc2c1[nH]c1cc3c(cc21)OCO3,8,335.3284223,343.22965760000005,339.0752393,7.901235300000053
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,26,514.8,522.7,518.8499999999999,7.900000000000091
CC1(C)Cc2c(c3ccccc3c3nc4c5c(c6ccccc6c4nc23)OC(C)(C)C5)O1,7,483.0917874,490.9180167,488.0429478,7.826229300000023
CCCCN(CCCC)c1ccc(/C=C/c2ccc3c(c2)CCc2cc(/C=C/c4ccc(N(CCCC)CCCC)cc4)ccc2-3)cc1,2,412.7,420.5,416.6,7.800000000000011
CCOC(=O)c1cccc(N)c1,2,315.0485437,322.5728155,318.81067959999996,7.524271800000008
Cc1ccccc1C1=C2C=c3c(oc4c3ccc3ccccc34)=[N+]2[B-](F)(F)n2c1cc1c3ccc4ccccc4c3oc12,3,605.5,613.0,607.0,7.5
Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,6,493.0,500.5,496.75,7.5
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)CC2)O1,7,429.92261389999993,437.0629371,434.9717268,7.1403232000000685
c1ccc(C2CCN3COc4c5ccccc5c5c6c7c(c2c3c46)C(c2ccccc2)CCN7CO5)cc1,14,402.0,409.1111111,405.0,7.1111111000000164
CN(C)c1ccc(-c2cc(-c3ccc(C#N)cc3)nn2C)cc1,7,288.0,295.0,292.0,7.0
CC(C)(C)c1ccc(C(C)(C)C)c(N2C(=O)c3cccc4c(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)ccc(c34)C2=O)c1,3,440.0,447.0,445.0,7.0
Cc1cc(O)c(C(=O)/C=C/c2cccc(O)c2)c(=O)o1,2,367.0,374.0,370.5,7.0
CC(C)(C)c1ccc(C(C)(C)C)c(N2C(=O)c3cccc4c(-c5ccc(-c6ccccc6)s5)ccc(c34)C2=O)c1,3,398.0,405.0,403.0,7.0
COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,7,500.0,507.0,504.0,7.0
COc1cccc2cc(-c3ccc([N+](=O)[O-])cc3)c(=N)oc12,4,332.0,339.0,333.5,7.0
COc1cccc2cc(-c3ccc([N+](=O)[O-])cc3)c(=O)oc12,4,327.0,334.0,330.0,7.0
COC(=O)CN1C(=O)c2cc3ccc(N(C)C)cc3cc2C1=O,6,373.0,380.0,377.0,7.0
COC(=O)CNC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,4,336.0,343.0,338.0,7.0
Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,7,383.0,390.0,386.0,7.0
Oc1ccc(Nc2ccc3ccccc3n2)cc1,3,354.0,361.0,359.0,7.0
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccccc4)n3)ccc21,5,360.0,367.0,363.0,7.0
N#Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,6,366.0,373.0,366.5,7.0
N#Cc1cc(C#N)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,2,394.0,401.0,397.5,7.0
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccc(OC)cc4)n3)ccc21,5,362.0,369.0,364.0,7.0
CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(N4CCCCC4)n3)ccc21,5,391.0,398.0,395.0,7.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2cccc(C#Cc3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)c2)cc1,6,338.0,345.0,342.0,7.0
COc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,4,338.0,345.0,342.0,7.0
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,7,337.0,344.0,343.0,7.0
Cc1ccc(-n2c(-c3ccccc3O)nc(-c3ccccc3O)c2-c2ccccc2O)cc1,6,303.0,310.0,306.5,7.0
Oc1cc(-c2ccco2)ccc1-c1nc2ccccc2s1,3,354.0,361.0,359.0,7.0
CCn1c2ccccc2c2cc(/C=C/c3cccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)[n+]3CCCS(=O)(=O)[O-])ccc21,4,453.0,460.0,456.0,7.0
C(=C/c1nc2ccccc2[nH]1)\c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,4,375.0,382.0,378.5,7.0
Cc1cc(-c2ccccc2)nc2c1ccc1nc(-c3ccccc3)cn12,7,345.0,352.0,350.0,7.0
Fc1c(F)c(-n2c3ccccc3c3ccccc32)c(F)c(F)c1/C=C/C(=C(c1ccccc1)c1ccccc1)c1ccccc1,2,360.0,367.0,363.5,7.0
Fc1c(F)c(-n2c3ccccc3c3ccccc32)c(F)c(F)c1/C=C/c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,2,367.0,374.0,370.5,7.0
F[B-]1(F)n2cccc2C(c2c3ccccc3c(-c3ccccc3)c3ccccc23)=C2C=CC=[N+]21,6,502.0,509.0,506.0,7.0
F[B-]1(F)n2cccc2C(c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)=C2C=CC=[N+]21,6,498.0,505.0,501.5,7.0
CCOC(=O)C(C(=O)OCC)C1=[N+]2C(=C(c3ccc(C)cc3)c3ccc(Cl)n3[B-]2(F)F)C=C1,6,508.0,515.0,512.0,7.0
CCCCC(CC)COC(=O)/C=C\c1ccccc1OC,2,298.0,305.0,301.5,7.0
CCCCCCCCCCCCNc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,4,493.0,500.0,497.0,7.0
F[B-]1(F)n2ccnc2-c2cccc[n+]21,7,293.0,300.0,297.0,7.0
O=S(=O)(c1ccccc1)c1ccc(-c2ccc3c4ccc(-c5ccc(S(=O)(=O)c6ccccc6)cc5)cc4n(-c4ccccc4)c3c2)cc1,5,334.0,341.0,338.0,7.0
CCCCCCc1ccc(-n2c3[n+](c4c5ccccc5c5ccccc5c42)[B-](C)(C)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)cc1,4,390.0,397.0,392.5,7.0
CCCCC1=C(CCCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1,2,503.0,510.0,506.5,7.0
F[B-]1(F)n2c(cc3c4ccccc4oc32)C(c2ccccc2)=C2C=c3c(oc4ccccc34)=[N+]21,3,579.0,586.0,581.0,7.0
Cc1cccc2nc3c(=O)[nH]c(=O)[nH]c3nc12,6,379.0,386.0,380.5,7.0
Cc1ccccc1C1=C2C=c3c(oc4ccc(F)cc34)=[N+]2[B-](F)(F)n2c1cc1c3cc(F)ccc3oc12,3,574.5,581.5,576.5,7.0
Cc1nc2c(c[n+]1C)CN1C(=O)N([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)C=CC1=N2,10,384.0,391.0,390.0,7.0
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,10,357.0,364.0,358.5,7.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,10,356.0,363.0,357.5,7.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(F)cc2)cc1,10,356.0,363.0,357.5,7.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,10,351.0,358.0,352.5,7.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccccc2)cc1,10,357.0,364.0,358.5,7.0
N#Cc1nc2cnc(N)nc2n1Cc1ccccc1,5,326.0,333.0,331.0,7.0
NC(=O)CC[C@H](/[NH+]=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1)C(=O)O,5,471.0,478.0,474.0,7.0
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,10,319.0,326.0,322.0,7.0
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccc(C#N)cc4)n3)ccc21,5,363.0,370.0,366.0,7.0
COc1cc(Br)cc2cc(-c3cc4cc(Br)cc(OC)c4oc3=O)oc12,5,353.0,360.0,359.0,7.0
N#Cc1nc2c(OCc3ccccc3)nc(N)nc2n1Cc1ccccc1,4,311.0,318.0,313.0,7.0
Cc1cnc(NC(=O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1,5,364.0,371.0,368.0,7.0
Nc1nc2ccc(F)cc2[n+]([O-])n1,2,415.0,422.0,418.5,7.0
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,9,497.0,504.0,499.0,7.0
CN(C)c1ccc(/C=C/c2nc3c(ccc4ccccc43)s2)cc1,2,402.0,409.0,405.5,7.0
CN(C)c1ccc(C(=O)Nc2ccccc2)cc1,4,307.0,314.0,309.0,7.0
CN(C)c1ccc(C(=O)Nc2ccc(F)cc2)cc1,4,307.0,314.0,309.0,7.0
COc1ccc(N(c2ccc(OC)cc2)c2cc3ccc4cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc5ccc(c2)c3c45)cc1,6,395.0,402.0,398.5,7.0
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,10,357.0,364.0,358.5,7.0
COc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,3,576.5,583.5,578.0,7.0
COc1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,7,505.0,512.0,508.0,7.0
Cc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1,12,332.0,339.0,337.0,7.0
OC1(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)CC1,6,307.0,314.0,310.0,7.0
CN(C)c1ccc(/C=C/c2ccc(-c3nc(C#N)c(C#N)n3C)cc2)cc1,4,376.0,383.0,379.0,7.0
COc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,5,364.0,371.0,369.0,7.0
O=S(=O)(/N=c1\oc2cccc3c4c(-c5ccccc5)oc5cccc(c(c1-c1ccccc1)c23)c54)C(F)(F)F,5,456.0,463.0,460.0,7.0
CC1=[N+]2C(=C(c3ccc(C#N)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,7,512.0,519.0,516.0,7.0
CC1=N/C(=C\c2ccc(C#N)c(N(C)C)c2)C(=O)N1C,3,362.0,369.0,368.0,7.0
CCCCCCOc1ccc2oc3c(c2c1)=CC1=C(c2ccccc2C)c2cc4c5cc(OCCCCCC)ccc5oc4n2[B-](F)(F)[N+]=31,3,585.0,592.0,587.0,7.0
CCCCOc1ccc(-c2cc3c(o2)c(-c2ccc(OCCCC)cc2)c2n3[B-](F)(F)[N+]3=Cc4c(-c5ccc(OCCCC)cc5)c5oc(-c6ccc(OCCCC)cc6)cc5n4[B-](F)(F)[N+]3=C2)cc1,6,619.0,626.0,623.0,7.0
CCCCC1=Cc2c3ccc4cccc5ccc(c6cc(-c7ccccc7)n(c26)P1(=O)c1ccccc1)c3c45,9,426.0,433.0,430.0,7.0
CCC1(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-1,5,359.0,366.0,363.0,7.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc([N+](=O)[O-])cc1,11,340.0,347.0,344.0,7.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccccc1,12,333.0,340.0,336.5,7.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(Cl)cc1Cl,12,334.0,341.0,339.0,7.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(O)cc1,12,331.0,338.0,336.0,7.0
CCC1=C(C)c2cc3ccccc3c(=O)n2C1=O,5,366.0,373.0,370.0,7.0
F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccccc3)c2N=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21,2,643.0,650.0,646.5,7.0
COC1=[N+]2C(=C(c3ccc(C)cc3)c3ccc(OC)n3[B-]2(F)F)C=C1,7,510.0,517.0,513.0,7.0
OC1(c2ccc(-c3cccs3)s2)CCCC1,6,341.0,348.0,343.5,7.0
Clc1ccc(C2=C(c3ccc(Cl)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,2,489.0,496.0,492.5,7.0
COC(=O)c1nc2c(N)nc(N(C)C)nc2n1Cc1ccccc1,4,338.0,345.0,341.0,7.0
COC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,4,344.0,351.0,347.0,7.0
CCC1=C(C)C(=O)n2c1cc1c(C)c(CCC(=O)OC)c(C)n1c2=O,6,420.0,427.0,422.0,7.0
CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2ccccc2-1,5,353.0,360.0,356.0,7.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,4,423.0,430.0,425.0,7.0
COc1c2ccccc2c(OC)c2c(C#CC(C)(C)C)c3cc4ccccc4cc3c(C#CC(C)(C)C)c12,2,672.0,679.0,675.5,7.0
F[B-]1(F)OC(c2ccc3ccccc3c2)=CC(c2ccc3ccccc3c2)=[O+]1,2,412.0,419.0,415.5,7.0
COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,4,418.0,425.0,420.5,7.0
CCCCc1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc(N(c6ccc(CCCC)cc6)c6ccc(CCCC)cc6)cc5)ccc3-4)cc2)cc1,2,411.0,418.0,414.5,7.0
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,3,429.0,436.0,430.0,7.0
CCC1(CC)c2cc(-c3ccc(N(c4ccc(-c5ccc6c(c5)C(CC)(CC)c5cc(N7c8ccccc8C(C)(C)c8ccccc87)ccc5-6)cc4)c4ccc(-c5ccc6c(c5)C(CC)(CC)c5cc(N7c8ccccc8C(C)(C)c8ccccc87)ccc5-6)cc4)cc3)ccc2-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc21,2,366.0,373.0,369.5,7.0
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,7,417.0,424.0,422.0,7.0
CC1CC=C(c2ccc(-c3cccs3)s2)CC1,6,336.0,343.0,341.0,7.0
CC1=[N+]2C(=C(c3ccc(N4CCCCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,10,504.0,511.0,506.0,7.0
COc1c2ccccc2c(OC)c2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4sccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c12,2,639.0,646.0,642.5,7.0
Nc1cccc2ncccc12,2,333.0,340.0,336.5,7.0
CC/C=C/C=C/C=C/C=C/CCCCCCCC(=O)O,9,313.0,320.0,315.2,7.0
OCCSc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,4,480.0,487.0,484.5,7.0
CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,5,392.0,399.0,396.0,7.0
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,4,338.0,345.0,343.0,7.0
CCCCCCCCN1C(=O)c2ccc3c4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc5c6c(cc(-c7ccc(-n8c9ccccc9c9ccccc98)cc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCCCCC)C5=O,2,551.0,558.0,554.5,7.0
CCCCCCCCN1C(=O)c2ccc3c4c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc5c6c(ccc(c7c(-c8ccc(N(c9ccccc9)c9ccccc9)cc8)cc(c2c37)C1=O)c64)C(=O)N(CCCCCCCC)C5=O,2,645.0,652.0,648.5,7.0
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C#N)cc2)cc1,3,378.0,385.0,379.0,7.0
CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,5,379.0,386.0,383.0,7.0
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(N(CCCCCC)CCCCCC)cc2)cc1,2,380.0,387.0,383.5,7.0
Cc1cc(C)c(B(c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,5,371.0,378.0,374.0,7.0
CC(=O)N(Cc1ccccn1)c1c2ccccc2c2c3c(cccc13)C(=O)N(Cc1ccccn1)C2=O,5,432.0,439.0,437.0,7.0
C1=C(c2ccc(-c3cccs3)s2)CCC1,6,341.0,348.0,343.5,7.0
C1=[N+](c2ccccc2)[B-](c2ccccc2)(c2ccccc2)Oc2c1ccc1c3c(ccc21)C=[N+](c1ccccc1)[B-](c1ccccc1)(c1ccccc1)O3,2,529.0,536.0,532.5,7.0
C(#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccccc1,6,322.0,329.0,325.0,7.0
CC(C)(C)c1ccc(-c2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,2,316.0,323.0,319.5,7.0
c1ccc2sc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8cc9ccccc9s8)s7)o6)cc5)o4)s3)cc2c1,11,340.0,347.0,344.0,7.0
CC1(C)Cc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)C2)O1,7,450.0450045,457.0383912,453.92646389999993,6.993386699999974
Cc1ccccc1N(c1ccccc1C)c1ccc2ccc3c(N(c4ccccc4C)c4ccccc4C)ccc4ccc1c2c43,2,425.0,431.83834400000006,428.419172,6.838344000000063
OB(O)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,5,326.0,332.8,330.0,6.800000000000011
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,9,318.6,325.3,320.6,6.699999999999989
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)nc2)cn1,3,377.3087071000001,383.9662447,382.71767810000006,6.657537599999898
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,27,382.4998661,389.0006185,385.5005532,6.5007523999999535
F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,8,497.0,503.5,498.0,6.5
CC1=[N+]2C(=C(c3ccc(N4CCOCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,10,504.5,511.0,506.5,6.5
COC(=O)[C@H](Cc1ccc2oc3c(c2c1)=CC1=C(c2ccc(OC)cc2)c2cc4c5cc(C[C@H](NC(=O)OC(C)(C)C)C(=O)OC)ccc5oc4n2[B-](F)(F)[N+]=31)NC(=O)OC(C)(C)C,3,580.0,586.5,581.5,6.5
CN(C)c1ccc(C#Cc2ccc3c(N(C)C)cc(-c4ccccc4)cc3c2)cc1,3,335.7333333,342.1333333,341.0,6.399999999999977
CCOC(=O)c1cccc(N(C)C)c1,2,334.6153846,340.9340659,337.77472525,6.31868129999998
Oc1ccc2ccc3cccc4ccc1c2c34,12,382.16073680000005,388.3344336,384.8820471,6.173696799999959
II,2,516.4525993999998,522.5688073,519.5107033499999,6.116207900000177
O=C(c1ccncc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,4,353.1531532,359.23423419999995,356.97747749999996,6.0810809999999265
C(C#Cc1ccc2ccc3cccc4ccc1c2c34)#Cc1cccc2ccccc12,4,406.0,412.0,408.0,6.0
c1ccc(N(c2ccccc2)c2ccc3c(ccc4nc5ccc6cc(N(c7ccccc7)c7ccccc7)ccc6c5nc43)c2)cc1,5,471.0,477.0,474.0,6.0
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,10,284.0,290.0,287.0,6.0
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,6,341.0,347.0,341.5,6.0
c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5c(-c6ccccc6)ccc(-c6ccccc6)c5nc34)O2)cc1,2,503.0,509.0,506.0,6.0
C#Cc1cccc2ccccc12,4,306.0,312.0,309.5,6.0
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,6,371.0,377.0,374.5,6.0
CCCCCCN(CCCCCC)c1ccc(C#Cc2c(F)c(F)c(F)c(F)c2F)cc1,2,357.0,363.0,360.0,6.0
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C(F)(F)F)cc2)cc1,2,356.0,362.0,359.0,6.0
C(=C/c1ccc2ccccc2c1)\c1ccc(Nc2ccccc2)cc1,2,355.0,361.0,358.0,6.0
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,7,511.0,517.0,514.0,6.0
CCCCCCCCC1(CCCCCCCC)c2cc(C=O)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,11,405.0,411.0,409.0,6.0
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc4c(c3)-c3cc(-c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5ccccc5-6)ccc3S4(=O)=O)cc21,2,320.0,326.0,323.0,6.0
F[B-]1(F)N2C(=Nc3cccc4cccc2c34)c2cccc[n+]21,4,348.0,354.0,350.5,6.0
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,6,368.0,374.0,371.5,6.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4s3)cc2OC)n1,4,435.0,441.0,437.0,6.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1ccncc1,4,410.0,416.0,415.5,6.0
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N(C)C)cc3)sc12,2,428.0,434.0,431.0,6.0
Cc1c2ccccc2c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c2ccccc12,6,502.0,508.0,505.0,6.0
CCCCCCCCOc1cc(/C=C/c2cc(OCCCCCCCC)c(/C=C/c3cc(OCCCCCCCC)c(Br)cc3OCCCCCCCC)cc2OCCCCCCCC)c(OCCCCCCCC)cc1Br,2,410.0,416.0,413.0,6.0
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21,2,634.0,640.0,637.0,6.0
F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=C2C=CC=[N+]21,6,502.0,508.0,505.5,6.0
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,10,286.0,292.0,287.5,6.0
C(=C/c1c2ccccc2cc2ccccc12)\c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(/C=C/c4c5ccccc5cc5ccccc45)cc3)ccc3ccccc23)cc1,2,389.5,395.5,392.5,6.0
C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)=C\c1ccncc1,4,393.0,399.0,395.5,6.0
COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,5,383.0,389.0,385.0,6.0
COc1ccccc1-c1c(-c2ccccc2O)nc(-c2ccc(C(F)(F)F)cc2)n1-c1ccc(C)cc1,6,309.0,315.0,313.0,6.0
Cc1ccc(NC(=O)c2ccc(N(C)C)cc2)cc1,4,306.0,312.0,309.0,6.0
Cc1ccc(C)n1-c1ccccc1,2,234.0,240.0,237.0,6.0
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,2,542.0,548.0,545.0,6.0
COc1ccc(C#Cc2c3ccccc3c3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3)cc1,5,610.0,616.0,615.0,6.0
COc1ccc(N2C(=O)c3ccccc3C2C(=O)OC(C)(C)C)cc1OC,4,296.0,302.0,298.0,6.0
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,7,318.0,324.0,323.0,6.0
O=c1oc2ccc3ccccc3c2nc1-c1ccccc1,4,392.0,398.0,393.0,6.0
O=c1ccc2cc3c(cc2o1)OCC3,5,330.0,336.0,333.0,6.0
Cn1c(=O)cc(C(=O)c2ccccc2)c2sc(-c3ccc(OC(F)(F)F)cc3)cc21,2,394.0,400.0,397.0,6.0
O=C1C=C(Nc2ccccc2F)C(=O)c2ccccc21,2,442.0,448.0,445.0,6.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc(C#Cc3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)cc2)cc1,6,353.0,359.0,355.5,6.0
CN(C)c1nc(N(C)C)c2nc(C#N)n(Cc3ccccc3)c2n1,4,342.0,348.0,344.5,6.0
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)ccc2c1c1ccccc1n2-c1ccccc1,7,388.0,394.0,392.0,6.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccccc2)cc1,6,329.0,335.0,329.0,6.0
